year,district_name,district_code,subject,avg_scaled_score,sgp,n_students,participation_rate
2024,Atlantis Charter (District),4910000,SCI,487.0,,          49,100.0
2024,Attleboro,160000,ELA,501.0,49.0,         501,99.0
2024,Attleboro,160000,MATH,499.0,46.0,         498,98.0
2024,Attleboro,160000,SCI,496.0,,         470,100.0
2024,Auburn,170000,ELA,505.0,36.0,         184,98.0
2024,Auburn,170000,MATH,507.0,44.0,         186,100.0
2024,Auburn,170000,SCI,505.0,,         173,99.0
2024,Avon,180000,ELA,500.0,63.0,          52,100.0
2024,Avon,180000,MATH,486.0,44.0,          52,100.0
2024,Avon,180000,SCI,479.0,,          45,98.0
2024,Ayer Shirley School District,6160000,ELA,515.0,57.0,         106,100.0
2024,Ayer Shirley School District,6160000,MATH,501.0,46.0,         106,100.0
2024,Ayer Shirley School District,6160000,SCI,508.0,,          92,100.0
2024,Barnstable,200000,ELA,492.0,51.0,         327,97.0
2024,Barnstable,200000,MATH,489.0,56.0,         316,95.0
2024,Barnstable,200000,SCI,488.0,,         286,97.0
2024,Baystate Academy Charter Public School (District),35020000,ELA,481.0,30.0,          52,100.0
2024,Baystate Academy Charter Public School (District),35020000,MATH,479.0,35.0,          51,98.0
2024,Baystate Academy Charter Public School (District),35020000,SCI,481.0,,          39,87.0
2024,Bedford,230000,ELA,523.0,58.0,         216,100.0
2024,Bedford,230000,MATH,520.0,54.0,         214,99.0
2024,Bedford,230000,SCI,520.0,,         202,100.0
2024,Belchertown,240000,ELA,510.0,64.0,         141,98.0
2024,Belchertown,240000,MATH,501.0,59.0,         143,99.0
2024,Belchertown,240000,SCI,507.0,,         127,99.0
2024,Bellingham,250000,ELA,501.0,49.0,         151,99.0
2024,Bellingham,250000,MATH,495.0,47.0,         149,97.0
2024,Bellingham,250000,SCI,498.0,,         147,100.0
2024,Belmont,260000,ELA,527.0,65.0,         373,99.0
2024,Belmont,260000,MATH,528.0,54.0,         368,98.0
2024,Belmont,260000,SCI,532.0,,         348,99.0
2024,Berkshire Arts and Technology Charter Public (District),4140000,ELA,512.0,59.0,          44,100.0
2024,Berkshire Arts and Technology Charter Public (District),4140000,MATH,499.0,56.0,          44,100.0
2024,Berkshire Arts and Technology Charter Public (District),4140000,SCI,498.0,,          35,100.0
2024,Berkshire Hills,6180000,ELA,509.0,58.0,         115,100.0
2024,Berkshire Hills,6180000,MATH,498.0,59.0,         115,100.0
2024,Berkshire Hills,6180000,SCI,505.0,,         102,100.0
2024,Berlin-Boylston,6200000,ELA,520.0,49.0,          73,100.0
2024,Berlin-Boylston,6200000,MATH,511.0,53.0,          72,99.0
2024,Berlin-Boylston,6200000,SCI,520.0,,          70,100.0
2024,Beverly,300000,ELA,504.0,53.0,         308,98.0
2024,Beverly,300000,MATH,499.0,56.0,         307,98.0
2024,Beverly,300000,SCI,504.0,,         294,99.0
2024,Billerica,310000,ELA,507.0,47.0,         300,99.0
2024,Billerica,310000,MATH,500.0,56.0,         299,99.0
2024,Billerica,310000,SCI,510.0,,         273,100.0
2024,Blackstone Valley Regional Vocational Technical,8050000,ELA,511.0,57.0,         301,100.0
2024,Blackstone Valley Regional Vocational Technical,8050000,MATH,506.0,61.0,         300,100.0
2024,Blackstone Valley Regional Vocational Technical,8050000,SCI,508.0,,         292,99.0
2024,Blackstone-Millville,6220000,ELA,504.0,51.0,         104,100.0
2024,Blackstone-Millville,6220000,MATH,497.0,43.0,         103,100.0
2024,Blackstone-Millville,6220000,SCI,501.0,,          95,100.0
2024,Blue Hills Regional Vocational Technical,8060000,ELA,506.0,55.0,         227,99.0
2024,Blue Hills Regional Vocational Technical,8060000,MATH,501.0,54.0,         226,99.0
2024,Blue Hills Regional Vocational Technical,8060000,SCI,499.0,,         218,100.0
2024,Boston,350000,ELA,495.0,49.0,"       3,224",97.0
2024,Boston,350000,MATH,494.0,54.0,"       3,192",96.0
2024,Boston,350000,SCI,491.0,,"       2,895",98.0
2024,Boston Collegiate Charter (District),4490000,ELA,508.0,56.0,          68,100.0
2024,Boston Collegiate Charter (District),4490000,MATH,499.0,43.0,          67,99.0
2024,Boston Collegiate Charter (District),4490000,SCI,498.0,,          59,100.0
2024,Boston Day and Evening Academy Charter (District),4240000,ELA,481.0,,          23,92.0
2024,Boston Day and Evening Academy Charter (District),4240000,MATH,473.0,,          22,88.0
2024,Boston Green Academy Horace Mann Charter School (District),4110000,ELA,495.0,55.0,          70,99.0
2024,Boston Green Academy Horace Mann Charter School (District),4110000,MATH,482.0,45.0,          70,99.0
2024,Boston Green Academy Horace Mann Charter School (District),4110000,SCI,481.0,,          59,99.0
2024,Boston Preparatory Charter Public (District),4160000,ELA,499.0,45.0,          90,100.0
2024,Boston Preparatory Charter Public (District),4160000,MATH,494.0,52.0,          88,98.0
2024,Boston Preparatory Charter Public (District),4160000,SCI,482.0,,          80,100.0
2024,Bourne,360000,ELA,509.0,62.0,          81,100.0
2024,Bourne,360000,MATH,500.0,49.0,          79,99.0
2024,Bourne,360000,SCI,503.0,,          70,100.0
2024,Braintree,400000,ELA,511.0,45.0,         399,100.0
2024,Braintree,400000,MATH,512.0,54.0,         399,100.0
2024,Braintree,400000,SCI,513.0,,         375,100.0
2024,Bridgewater-Raynham,6250000,ELA,501.0,42.0,         362,98.0
2024,Bridgewater-Raynham,6250000,MATH,501.0,47.0,         362,99.0
2024,Bridgewater-Raynham,6250000,SCI,502.0,,         329,100.0
2024,Bristol County Agricultural,9100000,ELA,506.0,55.0,         163,99.0
2024,Bristol County Agricultural,9100000,MATH,499.0,47.0,         163,99.0
2024,Bristol County Agricultural,9100000,SCI,502.0,,         156,100.0
2024,Bristol-Plymouth Regional Vocational Technical,8100000,ELA,505.0,55.0,         340,100.0
2024,Bristol-Plymouth Regional Vocational Technical,8100000,MATH,506.0,66.0,         341,100.0
2024,Bristol-Plymouth Regional Vocational Technical,8100000,SCI,502.0,,         318,100.0
2024,Brockton,440000,ELA,492.0,53.0,         815,94.0
2024,Brockton,440000,MATH,483.0,38.0,         800,95.0
2024,Brockton,440000,SCI,483.0,,         727,97.0
2024,Brooke Charter School (District),4280000,ELA,510.0,47.0,         130,99.0
2024,Brooke Charter School (District),4280000,MATH,503.0,42.0,         129,98.0
2024,Brooke Charter School (District),4280000,SCI,513.0,,         131,100.0
2024,Brookline,460000,ELA,521.0,52.0,         509,98.0
2024,Brookline,460000,MATH,521.0,52.0,         509,98.0
2024,Brookline,460000,SCI,521.0,,         471,94.0
2024,Burlington,480000,ELA,502.0,42.0,         220,98.0
2024,Burlington,480000,MATH,504.0,43.0,         221,98.0
2024,Burlington,480000,SCI,506.0,,         193,100.0
2024,Cambridge,490000,ELA,507.0,43.0,         482,97.0
2024,Cambridge,490000,MATH,507.0,50.0,         485,97.0
2024,Cambridge,490000,SCI,500.0,,         427,99.0
2024,Canton,500000,ELA,507.0,45.0,         265,97.0
2024,Canton,500000,MATH,507.0,62.0,         271,99.0
2024,Canton,500000,SCI,512.0,,         249,100.0
2024,Cape Cod Regional Vocational Technical,8150000,ELA,507.0,64.0,         165,99.0
2024,Cape Cod Regional Vocational Technical,8150000,MATH,502.0,69.0,         165,99.0
2024,Cape Cod Regional Vocational Technical,8150000,SCI,505.0,,         161,100.0
2024,Carver,520000,ELA,500.0,52.0,          81,100.0
2024,Carver,520000,MATH,494.0,50.0,          81,100.0
2024,Carver,520000,SCI,494.0,,          74,99.0
2024,Central Berkshire,6350000,ELA,503.0,42.0,         111,100.0
2024,Central Berkshire,6350000,MATH,503.0,64.0,         111,100.0
2024,Central Berkshire,6350000,SCI,503.0,,         104,100.0
2024,Chelmsford,560000,ELA,520.0,55.0,         363,99.0
2024,Chelmsford,560000,MATH,516.0,57.0,         360,99.0
2024,Chelmsford,560000,SCI,511.0,,         339,99.0
2024,Chelsea,570000,ELA,483.0,41.0,         407,95.0
2024,Chelsea,570000,MATH,480.0,38.0,         401,95.0
2024,Chelsea,570000,SCI,481.0,,         373,98.0
2024,Chicopee,610000,ELA,495.0,49.0,         562,98.0
2024,Chicopee,610000,MATH,488.0,43.0,         558,97.0
2024,Chicopee,610000,SCI,489.0,,         499,97.0
2024,City on a Hill Charter Public School (District),4370000,ELA,488.0,33.0,          45,94.0
2024,City on a Hill Charter Public School (District),4370000,MATH,482.0,23.0,          45,96.0
2024,City on a Hill Charter Public School (District),4370000,SCI,483.0,,          24,100.0
2024,Clinton,640000,ELA,493.0,42.0,         157,100.0
2024,Clinton,640000,MATH,492.0,54.0,         157,99.0
2024,Clinton,640000,SCI,492.0,,         137,99.0
2024,Codman Academy Charter Public (District),4380000,ELA,496.0,66.0,          33,100.0
2024,Codman Academy Charter Public (District),4380000,MATH,485.0,55.0,          32,97.0
2024,Codman Academy Charter Public (District),4380000,SCI,482.0,,          32,100.0
2024,Cohasset,650000,ELA,523.0,60.0,         109,97.0
2024,Cohasset,650000,MATH,509.0,56.0,         110,98.0
2024,Cohasset,650000,SCI,512.0,,         107,99.0
2024,Collegiate Charter School of Lowell (District),35030000,ELA,504.0,61.0,          71,100.0
2024,Collegiate Charter School of Lowell (District),35030000,MATH,493.0,52.0,          71,100.0
2024,Collegiate Charter School of Lowell (District),35030000,SCI,492.0,,          56,99.0
2024,Community Charter School of Cambridge (District),4360000,ELA,512.0,61.0,          29,100.0
2024,Community Charter School of Cambridge (District),4360000,MATH,499.0,47.0,          29,100.0
2024,Community Charter School of Cambridge (District),4360000,SCI,505.0,,          22,100.0
2024,Concord-Carlisle,6400000,ELA,522.0,58.0,         321,98.0
2024,Concord-Carlisle,6400000,MATH,524.0,77.0,         321,98.0
2024,Concord-Carlisle,6400000,SCI,519.0,,         303,98.0
2024,Danvers,710000,ELA,503.0,50.0,         186,97.0
2024,Danvers,710000,MATH,495.0,48.0,         189,98.0
2024,Danvers,710000,SCI,501.0,,         165,98.0
2024,Dartmouth,720000,ELA,506.0,36.0,         238,98.0
2024,Dartmouth,720000,MATH,502.0,30.0,         234,96.0
2024,Dartmouth,720000,SCI,504.0,,         224,99.0
2024,Dedham,730000,ELA,505.0,52.0,         180,99.0
2024,Dedham,730000,MATH,510.0,62.0,         177,97.0
2024,Dedham,730000,SCI,503.0,,         157,98.0
2024,Dennis-Yarmouth,6450000,ELA,494.0,45.0,         182,98.0
2024,Dennis-Yarmouth,6450000,MATH,491.0,49.0,         180,97.0
2024,Dennis-Yarmouth,6450000,SCI,492.0,,         147,98.0
2024,Dighton-Rehoboth,6500000,ELA,514.0,74.0,         147,97.0
2024,Dighton-Rehoboth,6500000,MATH,503.0,62.0,         145,96.0
2024,Dighton-Rehoboth,6500000,SCI,503.0,,         141,99.0
2024,Douglas,770000,ELA,508.0,61.0,          71,97.0
2024,Douglas,770000,MATH,501.0,46.0,          69,96.0
2024,Douglas,770000,SCI,504.0,,          62,97.0
2024,Dover-Sherborn,6550000,ELA,523.0,56.0,         181,100.0
2024,Dover-Sherborn,6550000,MATH,525.0,64.0,         181,100.0
2024,Dover-Sherborn,6550000,SCI,523.0,,         176,100.0
2024,Dracut,790000,ELA,502.0,48.0,         214,99.0
2024,Dracut,790000,MATH,500.0,44.0,         213,99.0
2024,Dracut,790000,SCI,496.0,,         200,100.0
2024,Dudley-Charlton Reg,6580000,ELA,501.0,35.0,         252,99.0
2024,Dudley-Charlton Reg,6580000,MATH,498.0,52.0,         251,98.0
2024,Dudley-Charlton Reg,6580000,SCI,502.0,,         233,100.0
2024,Duxbury,820000,ELA,518.0,58.0,         220,98.0
2024,Duxbury,820000,MATH,514.0,62.0,         218,97.0
2024,Duxbury,820000,SCI,511.0,,         218,99.0
2024,East Bridgewater,830000,ELA,497.0,41.0,         151,100.0
2024,East Bridgewater,830000,MATH,491.0,38.0,         151,100.0
2024,East Bridgewater,830000,SCI,496.0,,         136,100.0
2024,East Longmeadow,870000,ELA,511.0,44.0,         200,100.0
2024,East Longmeadow,870000,MATH,505.0,49.0,         197,98.0
2024,East Longmeadow,870000,SCI,511.0,,         196,99.0
2024,Easthampton,860000,ELA,495.0,42.0,          84,93.0
2024,Easthampton,860000,MATH,497.0,46.0,          85,97.0
2024,Easthampton,860000,SCI,494.0,,          78,98.0
2024,Easton,880000,ELA,511.0,53.0,         236,98.0
2024,Easton,880000,MATH,509.0,55.0,         240,100.0
2024,Easton,880000,SCI,505.0,,         230,100.0
2024,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),4520000,ELA,491.0,47.0,          88,100.0
2024,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),4520000,MATH,486.0,55.0,          87,99.0
2024,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),4520000,SCI,488.0,,          68,100.0
2024,Essex North Shore Agricultural and Technical School District,8170000,ELA,513.0,62.0,         441,100.0
2024,Essex North Shore Agricultural and Technical School District,8170000,MATH,500.0,47.0,         442,100.0
2024,Essex North Shore Agricultural and Technical School District,8170000,SCI,505.0,,         420,100.0
2024,Everett,930000,ELA,489.0,52.0,         563,98.0
2024,Everett,930000,MATH,484.0,39.0,         555,97.0
2024,Everett,930000,SCI,485.0,,         465,100.0
2024,Excel Academy Charter (District),4100000,ELA,510.0,53.0,         172,99.0
2024,Excel Academy Charter (District),4100000,MATH,501.0,58.0,         172,99.0
2024,Excel Academy Charter (District),4100000,SCI,500.0,,         161,100.0
2024,Fairhaven,940000,ELA,501.0,51.0,         142,98.0
2024,Fairhaven,940000,MATH,503.0,51.0,         142,99.0
2024,Fairhaven,940000,SCI,496.0,,         137,100.0
2024,Fall River,950000,ELA,487.0,45.0,         715,96.0
2024,Fall River,950000,MATH,480.0,34.0,         703,97.0
2024,Fall River,950000,SCI,480.0,,         597,99.0
2024,Falmouth,960000,ELA,501.0,44.0,         165,98.0
2024,Falmouth,960000,MATH,495.0,33.0,         161,95.0
2024,Falmouth,960000,SCI,498.0,,         148,99.0
2024,Fitchburg,970000,ELA,488.0,37.0,         318,98.0
2024,Fitchburg,970000,MATH,485.0,45.0,         318,98.0
2024,Fitchburg,970000,SCI,482.0,,         263,99.0
2024,Four Rivers Charter Public (District),4130000,ELA,524.0,69.0,          39,98.0
2024,Four Rivers Charter Public (District),4130000,MATH,506.0,66.0,          38,97.0
2024,Four Rivers Charter Public (District),4130000,SCI,506.0,,          35,95.0
2024,Foxborough,990000,ELA,502.0,35.0,         192,99.0
2024,Foxborough,990000,MATH,507.0,43.0,         191,99.0
2024,Foxborough,990000,SCI,509.0,,         183,97.0
2024,Foxborough Regional Charter (District),4460000,ELA,498.0,44.0,          87,99.0
2024,Foxborough Regional Charter (District),4460000,MATH,496.0,54.0,          88,100.0
2024,Foxborough Regional Charter (District),4460000,SCI,492.0,,          88,100.0
2024,Framingham,1000000,ELA,494.0,51.0,         526,96.0
2024,Framingham,1000000,MATH,495.0,56.0,         517,94.0
2024,Framingham,1000000,SCI,494.0,,         482,99.0
2024,Francis W. Parker Charter Essential (District),4780000,ELA,518.0,56.0,          56,98.0
2024,Francis W. Parker Charter Essential (District),4780000,MATH,505.0,37.0,          56,98.0
2024,Francis W. Parker Charter Essential (District),4780000,SCI,510.0,,          54,98.0
2024,Franklin,1010000,ELA,510.0,49.0,         388,100.0
2024,Franklin,1010000,MATH,509.0,50.0,         387,99.0
2024,Franklin,1010000,SCI,514.0,,         370,100.0
2024,Franklin County Regional Vocational Technical,8180000,ELA,502.0,59.0,         151,100.0
2024,Franklin County Regional Vocational Technical,8180000,MATH,498.0,58.0,         151,100.0
2024,Franklin County Regional Vocational Technical,8180000,SCI,498.0,,         144,99.0
2024,Freetown-Lakeville,6650000,ELA,517.0,66.0,         171,99.0
2024,Freetown-Lakeville,6650000,MATH,509.0,55.0,         171,99.0
2024,Freetown-Lakeville,6650000,SCI,512.0,,         164,99.0
2024,Frontier,6700000,ELA,504.0,41.0,         100,100.0
2024,Frontier,6700000,MATH,501.0,47.0,          99,99.0
2024,Frontier,6700000,SCI,502.0,,          87,99.0
2024,Gardner,1030000,ELA,494.0,39.0,         169,94.0
2024,Gardner,1030000,MATH,492.0,57.0,         176,98.0
2024,Gardner,1030000,SCI,488.0,,         144,98.0
2024,Gateway,6720000,ELA,504.0,53.0,          35,100.0
2024,Gateway,6720000,MATH,498.0,48.0,          33,97.0
2024,Gateway,6720000,SCI,493.0,,          33,100.0
2024,Georgetown,1050000,ELA,509.0,47.0,          80,99.0
2024,Georgetown,1050000,MATH,508.0,59.0,          79,98.0
2024,Georgetown,1050000,SCI,509.0,,          72,99.0
2024,Gill-Montague,6740000,ELA,495.0,47.0,          48,94.0
2024,Gill-Montague,6740000,MATH,498.0,45.0,          47,92.0
2024,Gill-Montague,6740000,SCI,492.0,,          43,96.0
2024,Global Learning Charter Public (District),4960000,ELA,504.0,49.0,          50,98.0
2024,Global Learning Charter Public (District),4960000,MATH,495.0,50.0,          49,98.0
2024,Global Learning Charter Public (District),4960000,SCI,493.0,,          47,100.0
2024,Gloucester,1070000,ELA,495.0,38.0,         194,98.0
2024,Gloucester,1070000,MATH,498.0,59.0,         190,96.0
2024,Gloucester,1070000,SCI,493.0,,         177,99.0
2024,Grafton,1100000,ELA,510.0,51.0,         206,95.0
2024,Grafton,1100000,MATH,502.0,38.0,         205,95.0
2024,Grafton,1100000,SCI,503.0,,         198,100.0
2024,Granby,1110000,ELA,503.0,47.0,          44,100.0
2024,Granby,1110000,MATH,501.0,56.0,          43,98.0
2024,Granby,1110000,SCI,502.0,,          40,100.0
2024,Greater Commonwealth Virtual District,39010000,ELA,500.0,47.0,          86,77.0
2024,Greater Commonwealth Virtual District,39010000,MATH,490.0,58.0,          86,75.0
2024,Greater Commonwealth Virtual District,39010000,SCI,489.0,,          51,88.0
2024,Greater Fall River Regional Vocational Technical,8210000,ELA,508.0,60.0,         356,99.0
2024,Greater Fall River Regional Vocational Technical,8210000,MATH,500.0,48.0,         354,99.0
2024,Greater Fall River Regional Vocational Technical,8210000,SCI,499.0,,         335,99.0
2024,Greater Lawrence Regional Vocational Technical,8230000,ELA,496.0,43.0,         444,100.0
2024,Greater Lawrence Regional Vocational Technical,8230000,MATH,492.0,39.0,         443,100.0
2024,Greater Lawrence Regional Vocational Technical,8230000,SCI,491.0,,         424,99.0
2024,Greater Lowell Regional Vocational Technical,8280000,ELA,500.0,45.0,         564,100.0
2024,Greater Lowell Regional Vocational Technical,8280000,MATH,499.0,53.0,         564,100.0
2024,Greater Lowell Regional Vocational Technical,8280000,SCI,499.0,,         530,100.0
2024,Greater New Bedford Regional Vocational Technical,8250000,ELA,501.0,47.0,         536,100.0
2024,Greater New Bedford Regional Vocational Technical,8250000,MATH,497.0,54.0,         534,100.0
2024,Greater New Bedford Regional Vocational Technical,8250000,SCI,496.0,,         516,99.0
2024,Greenfield,1140000,ELA,495.0,47.0,          76,95.0
2024,Greenfield,1140000,MATH,492.0,56.0,          78,95.0
2024,Greenfield,1140000,SCI,484.0,,          69,99.0
2024,Groton-Dunstable,6730000,ELA,519.0,61.0,         169,100.0
2024,Groton-Dunstable,6730000,MATH,517.0,69.0,         169,100.0
2024,Groton-Dunstable,6730000,SCI,510.0,,         161,99.0
2024,Hadley,1170000,ELA,519.0,58.0,          32,100.0
2024,Hadley,1170000,MATH,512.0,75.0,          32,100.0
2024,Hadley,1170000,SCI,517.0,,          30,100.0
2024,Hamilton-Wenham,6750000,ELA,523.0,55.0,         106,99.0
2024,Hamilton-Wenham,6750000,MATH,514.0,57.0,         106,99.0
2024,Hamilton-Wenham,6750000,SCI,512.0,,          99,99.0
2024,Hampden Charter School of Science (District),4990000,ELA,506.0,56.0,          76,100.0
2024,Hampden Charter School of Science (District),4990000,MATH,500.0,58.0,          76,100.0
2024,Hampden Charter School of Science (District),4990000,SCI,499.0,,          63,100.0
2024,Hampden Charter School of Science West (District),35160000,ELA,510.0,56.0,          62,100.0
2024,Hampden Charter School of Science West (District),35160000,MATH,503.0,58.0,          61,98.0
2024,Hampden Charter School of Science West (District),35160000,SCI,502.0,,          45,100.0
2024,Hampden-Wilbraham,6800000,ELA,510.0,49.0,         262,100.0
2024,Hampden-Wilbraham,6800000,MATH,510.0,73.0,         258,99.0
2024,Hampden-Wilbraham,6800000,SCI,508.0,,         254,100.0
2024,Hampshire,6830000,ELA,506.0,53.0,         101,100.0
2024,Hampshire,6830000,MATH,501.0,55.0,         101,100.0
2024,Hampshire,6830000,SCI,501.0,,          96,100.0
2024,Hanover,1220000,ELA,517.0,49.0,         150,97.0
2024,Hanover,1220000,MATH,509.0,47.0,         150,97.0
2024,Hanover,1220000,SCI,511.0,,         147,99.0
2024,Harvard,1250000,ELA,533.0,69.0,          87,97.0
2024,Harvard,1250000,MATH,527.0,76.0,          89,99.0
2024,Harvard,1250000,SCI,525.0,,          83,98.0
2024,Hatfield,1270000,ELA,510.0,47.0,          20,91.0
2024,Hatfield,1270000,MATH,502.0,56.0,          20,91.0
2024,Hatfield,1270000,SCI,504.0,,          20,100.0
2024,Haverhill,1280000,ELA,490.0,42.0,         492,96.0
2024,Haverhill,1280000,MATH,485.0,36.0,         483,94.0
2024,Haverhill,1280000,SCI,489.0,,         429,99.0
2024,Hingham,1310000,ELA,525.0,59.0,         286,99.0
2024,Hingham,1310000,MATH,515.0,62.0,         287,99.0
2024,Hingham,1310000,SCI,513.0,,         272,99.0
2024,Holbrook,1330000,ELA,497.0,40.0,          71,97.0
2024,Holbrook,1330000,MATH,489.0,32.0,          70,96.0
2024,Holbrook,1330000,SCI,490.0,,          62,99.0
2024,Holliston,1360000,ELA,513.0,52.0,         208,97.0
2024,Holliston,1360000,MATH,513.0,61.0,         208,98.0
2024,Holliston,1360000,SCI,508.0,,         199,98.0
2024,Holyoke,1370000,ELA,483.0,42.0,         380,94.0
2024,Holyoke,1370000,MATH,478.0,41.0,         370,92.0
2024,Holyoke,1370000,SCI,476.0,,         320,91.0
2024,Hoosac Valley Regional,6030000,ELA,491.0,37.0,          71,99.0
2024,Hoosac Valley Regional,6030000,MATH,487.0,44.0,          69,97.0
2024,Hoosac Valley Regional,6030000,SCI,488.0,,          57,97.0
2024,Hopedale,1380000,ELA,519.0,70.0,          65,96.0
2024,Hopedale,1380000,MATH,508.0,67.0,          67,99.0
2024,Hopedale,1380000,SCI,502.0,,          61,99.0
2024,Hopkinton,1390000,ELA,525.0,57.0,         318,98.0
2024,Hopkinton,1390000,MATH,526.0,48.0,         314,98.0
2024,Hopkinton,1390000,SCI,523.0,,         302,99.0
2024,Hudson,1410000,ELA,503.0,59.0,         159,99.0
2024,Hudson,1410000,MATH,495.0,47.0,         159,99.0
2024,Hudson,1410000,SCI,500.0,,         134,100.0
2024,Hull,1420000,ELA,504.0,55.0,          64,98.0
2024,Hull,1420000,MATH,496.0,73.0,          65,100.0
2024,Hull,1420000,SCI,501.0,,          61,98.0
2024,Innovation Academy Charter (District),4350000,ELA,510.0,49.0,          94,98.0
2024,Innovation Academy Charter (District),4350000,MATH,502.0,48.0,          94,97.0
2024,Innovation Academy Charter (District),4350000,SCI,504.0,,          84,97.0
2024,Ipswich,1440000,ELA,507.0,40.0,         119,100.0
2024,Ipswich,1440000,MATH,507.0,45.0,         116,98.0
2024,Ipswich,1440000,SCI,507.0,,         112,100.0
2024,KIPP Academy Lynn Charter (District),4290000,ELA,504.0,65.0,         122,100.0
2024,KIPP Academy Lynn Charter (District),4290000,MATH,500.0,48.0,         121,100.0
2024,KIPP Academy Lynn Charter (District),4290000,SCI,497.0,,         107,100.0
2024,King Philip,6900000,ELA,511.0,48.0,         309,98.0
2024,King Philip,6900000,MATH,508.0,50.0,         305,98.0
2024,King Philip,6900000,SCI,507.0,,         276,98.0
2024,Lawrence,1490000,ELA,480.0,40.0,         828,94.0
2024,Lawrence,1490000,MATH,478.0,32.0,         817,94.0
2024,Lawrence,1490000,SCI,477.0,,         695,98.0
2024,Lee,1500000,ELA,516.0,52.0,          40,100.0
2024,Lee,1500000,MATH,508.0,45.0,          39,98.0
2024,Lee,1500000,SCI,504.0,,          38,100.0
2024,Leicester,1510000,ELA,498.0,39.0,         114,98.0
2024,Leicester,1510000,MATH,496.0,45.0,         115,99.0
2024,Leicester,1510000,SCI,497.0,,         106,100.0
2024,Lenox,1520000,ELA,526.0,67.0,          63,100.0
2024,Lenox,1520000,MATH,510.0,41.0,          63,100.0
2024,Lenox,1520000,SCI,514.0,,          57,97.0
2024,Leominster,1530000,ELA,497.0,46.0,         462,98.0
2024,Leominster,1530000,MATH,492.0,38.0,         469,99.0
2024,Leominster,1530000,SCI,497.0,,         436,100.0
2024,Lexington,1550000,ELA,527.0,58.0,         602,100.0
2024,Lexington,1550000,MATH,531.0,59.0,         602,100.0
2024,Lexington,1550000,SCI,526.0,,         564,100.0
2024,Libertas Academy Charter School (District),35140000,ELA,493.0,56.0,          67,99.0
2024,Libertas Academy Charter School (District),35140000,MATH,492.0,61.0,          66,97.0
2024,Libertas Academy Charter School (District),35140000,SCI,489.0,,          47,96.0
2024,Lincoln-Sudbury,6950000,ELA,520.0,48.0,         373,99.0
2024,Lincoln-Sudbury,6950000,MATH,522.0,56.0,         371,98.0
2024,Lincoln-Sudbury,6950000,SCI,515.0,,         354,98.0
2024,Littleton,1580000,ELA,507.0,46.0,         127,98.0
2024,Littleton,1580000,MATH,508.0,57.0,         128,98.0
2024,Littleton,1580000,SCI,512.0,,         119,98.0
2024,Longmeadow,1590000,ELA,514.0,51.0,         239,99.0
2024,Longmeadow,1590000,MATH,515.0,54.0,         233,96.0
2024,Longmeadow,1590000,SCI,516.0,,         234,99.0
2024,Lowell,1600000,ELA,492.0,45.0,         773,93.0
2024,Lowell,1600000,MATH,491.0,46.0,         778,93.0
2024,Lowell,1600000,SCI,487.0,,         682,95.0
2024,Lowell Middlesex Academy Charter (District),4580000,ELA,487.0,,          26,84.0
2024,Lowell Middlesex Academy Charter (District),4580000,MATH,477.0,,          24,77.0
2024,Ludlow,1610000,ELA,502.0,57.0,         200,100.0
2024,Ludlow,1610000,MATH,501.0,60.0,         201,100.0
2024,Ludlow,1610000,SCI,499.0,,         194,100.0
2024,Lunenburg,1620000,ELA,509.0,54.0,         120,100.0
2024,Lunenburg,1620000,MATH,505.0,54.0,         119,99.0
2024,Lunenburg,1620000,SCI,504.0,,         114,100.0
2024,Lynn,1630000,ELA,487.0,48.0,"       1,317",97.0
2024,Lynn,1630000,MATH,482.0,40.0,"       1,295",97.0
2024,Lynn,1630000,SCI,484.0,,"       1,090",97.0
2024,Lynnfield,1640000,ELA,520.0,50.0,         132,99.0
2024,Lynnfield,1640000,MATH,514.0,34.0,         132,99.0
2024,Lynnfield,1640000,SCI,512.0,,         127,99.0
2024,Malden,1650000,ELA,496.0,46.0,         416,97.0
2024,Malden,1650000,MATH,493.0,38.0,         404,96.0
2024,Malden,1650000,SCI,494.0,,         368,98.0
2024,Manchester Essex Regional,6980000,ELA,510.0,54.0,          91,99.0
2024,Manchester Essex Regional,6980000,MATH,508.0,62.0,          92,99.0
2024,Manchester Essex Regional,6980000,SCI,507.0,,          90,98.0
2024,Mansfield,1670000,ELA,515.0,56.0,         262,99.0
2024,Mansfield,1670000,MATH,513.0,60.0,         262,99.0
2024,Mansfield,1670000,SCI,508.0,,         246,100.0
2024,Map Academy Charter School (District),35170000,ELA,494.0,,          32,78.0
2024,Map Academy Charter School (District),35170000,MATH,488.0,,          34,83.0
2024,Map Academy Charter School (District),35170000,SCI,487.0,,          18,98.0
2024,Marblehead,1680000,ELA,515.0,38.0,         191,96.0
2024,Marblehead,1680000,MATH,513.0,43.0,         193,97.0
2024,Marblehead,1680000,SCI,515.0,,         190,99.0
2024,Marlborough,1700000,ELA,494.0,53.0,         240,99.0
2024,Marlborough,1700000,MATH,492.0,58.0,         235,97.0
2024,Marlborough,1700000,SCI,487.0,,         199,100.0
